force-layout,23, at Fri Oct 14 21:44:40 UTC 2016,22540 total (947 in the last 30 days)
foreign-store,2, at Mon Feb  9 12:28:11 UTC 2015,4332 total (135 in the last 30 days)
forkable-monad,5, at Tue Jun 19 15:53:44 UTC 2018,2953 total (174 in the last 30 days)
forma,6, at Mon Nov 25 19:52:05 UTC 2019,2644 total (189 in the last 30 days)
format-numbers,1, at Thu Feb 13 05:12:44 UTC 2020,910 total (124 in the last 30 days)
formatting,31, at Wed Jan  2 17:14:36 UTC 2019,27225 total (957 in the last 30 days)
foundation,24, at Sat Sep  7 12:50:23 UTC 2019,74833 total (1449 in the last 30 days)
free,56, at Tue Nov 26 15:38:58 UTC 2019,188340 total (2386 in the last 30 days)
freenect,5, at Tue Sep 15 08:31:22 UTC 2015,4504 total (174 in the last 30 days)
freer-simple,6, at Sat Oct  5 00:11:36 UTC 2019,2699 total (273 in the last 30 days)
freetype2,3, at Thu Apr 27 04:16:56 UTC 2017,4297 total (154 in the last 30 days)
free-vl,4, at Wed Feb 10 11:13:58 UTC 2016,3623 total (179 in the last 30 days)
friendly-time,5, at Fri Jul 21 17:29:21 UTC 2017,5543 total (176 in the last 30 days)
frisby,4, at Mon Feb 17 21:27:17 UTC 2020,3140 total (256 in the last 30 days)
from-sum,6, at Sat Jan 25 08:03:15 UTC 2020,2946 total (234 in the last 30 days)
frontmatter,2, at Sun Dec 20 03:46:12 UTC 2015,1902 total (108 in the last 30 days)
fsnotify,25, at Tue May 29 21:48:01 UTC 2018,73629 total (1320 in the last 30 days)
fsnotify-conduit,2, at Mon Jun  4 15:35:45 UTC 2018,1491 total (138 in the last 30 days)
funcmp,9, at Mon Jan 29 17:04:53 UTC 2018,6601 total (444 in the last 30 days)
function-builder,9, at Wed Feb  6 00:26:12 UTC 2019,2586 total (287 in the last 30 days)
functor-classes-compat,0, at Wed Mar 29 09:41:14 UTC 2017,1109 total (45 in the last 30 days)
functor-combinators,4, at Tue Nov 19 05:03:54 UTC 2019,1130 total (167 in the last 30 days)
fused-effects,14, at Tue Mar  3 13:59:59 UTC 2020,4622 total (723 in the last 30 days)
fuzzcheck,0, at Sat Jun  7 09:06:13 UTC 2014,1266 total (59 in the last 30 days)
fuzzy-dates,5, at Sat Mar  7 01:35:08 UTC 2020,1703 total (213 in the last 30 days)
fuzzyset,10, at Sun Dec 22 14:26:16 UTC 2019,3889 total (341 in the last 30 days)
galois-field,7, at Thu Oct 24 13:34:22 UTC 2019,1508 total (220 in the last 30 days)
gauge,9, at Sun Sep  8 00:21:10 UTC 2019,5160 total (516 in the last 30 days)
gc,3, at Thu May  2 16:39:43 UTC 2019,2137 total (173 in the last 30 days)
gd,14, at Sat Mar 17 11:13:01 UTC 2012,12401 total (440 in the last 30 days)
gdp,2, at Wed Nov 13 00:39:06 UTC 2019,956 total (105 in the last 30 days)
general-games,9, at Sun Feb 11 12:46:53 UTC 2018,4851 total (403 in the last 30 days)
generic-arbitrary,0, at Wed Mar 15 09:27:50 UTC 2017,4886 total (81 in the last 30 days)
generic-data,10, at Fri Feb 21 21:43:32 UTC 2020,3442 total (684 in the last 30 days)
generic-data-surgery,1, at Sun Dec 30 23:10:26 UTC 2018,667 total (66 in the last 30 days)
generic-deriving,38, at Tue Nov 26 12:41:20 UTC 2019,94904 total (1740 in the last 30 days)
generic-lens,16, at Tue Feb 11 16:51:51 UTC 2020,8070 total (804 in the last 30 days)
GenericPretty,18, at Sat Mar 10 18:40:54 UTC 2018,15408 total (504 in the last 30 days)
generic-random,12, at Sat Sep  7 21:28:03 UTC 2019,7242 total (478 in the last 30 days)
generics-eot,7, at Wed Mar 13 18:10:42 UTC 2019,3374 total (225 in the last 30 days)
generics-mrsop,5, at Mon Oct 14 07:49:44 UTC 2019,1538 total (198 in the last 30 days)
generics-sop,20, at Thu May  9 20:01:20 UTC 2019,24641 total (983 in the last 30 days)
generics-sop-lens,4, at Sun May 12 10:53:42 UTC 2019,3256 total (294 in the last 30 days)
genvalidity,28, at Thu Feb 20 10:43:41 UTC 2020,11897 total (1488 in the last 30 days)
genvalidity-aeson,5, at Thu Mar  7 13:52:46 UTC 2019,2299 total (223 in the last 30 days)
genvalidity-bytestring,9, at Mon Feb 10 19:49:29 UTC 2020,3154 total (385 in the last 30 days)
genvalidity-containers,15, at Mon Feb 10 19:49:35 UTC 2020,5348 total (629 in the last 30 days)
genvalidity-hspec,25, at Mon Feb 10 19:49:46 UTC 2020,9668 total (983 in the last 30 days)
genvalidity-hspec-aeson,11, at Mon Feb 10 19:49:51 UTC 2020,4306 total (480 in the last 30 days)
genvalidity-hspec-binary,6, at Mon Feb 10 19:49:57 UTC 2020,2504 total (314 in the last 30 days)
genvalidity-hspec-cereal,7, at Mon Feb 10 19:50:07 UTC 2020,2926 total (344 in the last 30 days)
genvalidity-hspec-hashable,7, at Mon Feb 10 19:50:19 UTC 2020,2681 total (327 in the last 30 days)
genvalidity-hspec-optics,4, at Mon Feb 10 19:50:26 UTC 2020,1332 total (191 in the last 30 days)
genvalidity-path,9, at Mon Feb 10 19:50:35 UTC 2020,3842 total (459 in the last 30 days)
genvalidity-property,10, at Mon Sep 23 08:53:17 UTC 2019,3873 total (373 in the last 30 days)
genvalidity-scientific,5, at Mon Feb 10 19:50:44 UTC 2020,2144 total (269 in the last 30 days)
genvalidity-text,13, at Mon Feb 10 19:50:50 UTC 2020,5234 total (643 in the last 30 days)
genvalidity-time,11, at Mon Feb 10 21:13:04 UTC 2020,4175 total (560 in the last 30 days)
genvalidity-unordered-containers,7, at Mon Feb 10 19:51:01 UTC 2020,2782 total (397 in the last 30 days)
genvalidity-uuid,4, at Mon Feb 10 19:51:05 UTC 2020,1686 total (221 in the last 30 days)
genvalidity-vector,7, at Mon Feb 10 19:51:10 UTC 2020,2684 total (339 in the last 30 days)
geojson,18, at Tue May  7 01:05:52 UTC 2019,8190 total (519 in the last 30 days)
getopt-generics,27, at Mon Sep  2 22:59:38 UTC 2019,15207 total (1216 in the last 30 days)
ghc,7, at Wed Apr 24 13:15:13 UTC 2019,2980 total (286 in the last 30 days)
ghc-boot,11, at Sun Sep  1 07:55:09 UTC 2019,5526 total (442 in the last 30 days)
ghc-boot-th,11, at Sun Sep  1 07:42:42 UTC 2019,12227 total (477 in the last 30 days)
ghc-compact,0, at Sun Jul 23 14:31:46 UTC 2017,1153 total (54 in the last 30 days)
ghc-core,14, at Sun Nov 11 07:50:59 UTC 2012,10598 total (397 in the last 30 days)
ghc-exactprint,29, at Wed Aug 28 18:45:17 UTC 2019,19487 total (1547 in the last 30 days)
ghci,10, at Wed Apr 24 13:13:38 UTC 2019,5093 total (396 in the last 30 days)
ghcid,37, at Sun Mar  8 12:01:23 UTC 2020,23684 total (1677 in the last 30 days)
ghci-hexcalc,3, at Sat Jul 20 10:32:48 UTC 2019,1220 total (145 in the last 30 days)
ghcjs-codemirror,1, at Sun Jul  1 09:16:44 UTC 2018,6379 total (89 in the last 30 days)
ghc-lib,25, at Mon Feb 24 19:37:44 UTC 2020,5651 total (1476 in the last 30 days)
ghc-lib-parser,22, at Mon Feb 24 19:37:20 UTC 2020,8033 total (1732 in the last 30 days)
ghc-parser,12, at Thu Sep 26 01:55:38 UTC 2019,9863 total (419 in the last 30 days)
ghc-paths,10, at Wed Aug 21 11:58:57 UTC 2019,134531 total (634 in the last 30 days)
ghc-prim,6, at Fri Oct  5 18:45:37 UTC 2018,13897 total (344 in the last 30 days)
ghc-prof,18, at Mon Sep  9 04:44:32 UTC 2019,8725 total (747 in the last 30 days)
ghc-syntax-highlighter,6, at Mon Nov  4 20:04:00 UTC 2019,2156 total (306 in the last 30 days)
ghc-tcplugins-extra,11, at Fri Jan 31 10:18:41 UTC 2020,7320 total (486 in the last 30 days)
ghc-typelits-extra,15, at Mon Mar  9 13:41:10 UTC 2020,8576 total (751 in the last 30 days)
ghc-typelits-knownnat,17, at Thu Feb  6 13:35:04 UTC 2020,9961 total (640 in the last 30 days)
ghc-typelits-natnormalise,31, at Mon Mar  9 08:57:50 UTC 2020,16517 total (1314 in the last 30 days)
ghost-buster,0, at Tue Aug 29 03:26:22 UTC 2017,790 total (53 in the last 30 days)
gi-atk,29, at Sun Aug  4 11:17:02 UTC 2019,15983 total (940 in the last 30 days)
gi-cairo,30, at Sun Aug  4 11:17:08 UTC 2019,14746 total (680 in the last 30 days)
gi-gdk,32, at Sun Aug  4 11:17:39 UTC 2019,16157 total (978 in the last 30 days)
gi-gdkpixbuf,31, at Sun Aug  4 11:17:45 UTC 2019,16926 total (1052 in the last 30 days)
gi-gio,35, at Tue Feb 18 21:58:51 UTC 2020,18480 total (1561 in the last 30 days)
gi-glib,35, at Sun Aug  4 11:18:16 UTC 2019,18922 total (1012 in the last 30 days)
gi-gobject,31, at Sun Aug  4 11:18:24 UTC 2019,16546 total (911 in the last 30 days)
gi-gtk,43, at Sun Aug  4 11:19:49 UTC 2019,20073 total (1205 in the last 30 days)
gi-gtk-hs,16, at Sun Feb  9 22:11:39 UTC 2020,8270 total (714 in the last 30 days)
gi-gtksource,22, at Sun Aug  4 11:20:06 UTC 2019,10318 total (715 in the last 30 days)
gi-javascriptcore,50, at Sun Aug  4 11:20:19 UTC 2019,24055 total (1392 in the last 30 days)
ginger,53, at Mon Aug 19 09:20:28 UTC 2019,23184 total (1624 in the last 30 days)
gingersnap,17, at Fri Nov 30 21:22:39 UTC 2018,4796 total (617 in the last 30 days)
gi-pango,31, at Sun Aug  4 11:20:38 UTC 2019,15902 total (889 in the last 30 days)
githash,7, at Sun Sep 15 09:42:33 UTC 2019,4680 total (387 in the last 30 days)
github-release,30, at Fri Nov  8 15:20:43 UTC 2019,12228 total (749 in the last 30 days)
github-types,7, at Wed May 25 01:19:17 UTC 2016,5094 total (262 in the last 30 days)
github-webhooks,5, at Sat Feb 22 09:28:10 UTC 2020,2085 total (320 in the last 30 days)
gitrev,4, at Fri Mar 17 02:35:43 UTC 2017,24439 total (478 in the last 30 days)
gi-vte,33, at Sun Aug  4 11:21:10 UTC 2019,13787 total (931 in the last 30 days)
gl,25, at Sun Jun 16 13:44:54 UTC 2019,15270 total (774 in the last 30 days)
glabrous,21, at Thu Jan  2 21:09:33 UTC 2020,8637 total (594 in the last 30 days)
glaze,4, at Mon Mar  6 20:44:43 UTC 2017,1721 total (52 in the last 30 days)
glazier,13, at Mon Jul  2 12:12:13 UTC 2018,4512 total (104 in the last 30 days)
GLFW-b,43, at Sun Oct 20 07:15:36 UTC 2019,36623 total (1421 in the last 30 days)
Glob,30, at Wed Dec 19 18:53:39 UTC 2018,68751 total (1478 in the last 30 days)
gloss,54, at Sun Sep 15 11:44:33 UTC 2019,48398 total (1881 in the last 30 days)
gloss-algorithms,8, at Mon Aug 20 03:00:38 UTC 2018,5489 total (332 in the last 30 days)
gloss-examples,47, at Sun Oct  7 14:55:11 UTC 2018,30245 total (1822 in the last 30 days)
gloss-raster,29, at Mon Sep 16 02:06:59 UTC 2019,18674 total (927 in the last 30 days)
gloss-rendering,13, at Mon May 27 02:53:15 UTC 2019,13347 total (549 in the last 30 days)
GLURaw,16, at Thu Mar 22 20:27:46 UTC 2018,37783 total (714 in the last 30 days)
GLUT,35, at Mon Jun 10 15:57:10 UTC 2019,51446 total (1771 in the last 30 days)
gnuplot,30, at Wed Jan 15 09:33:59 UTC 2020,20523 total (948 in the last 30 days)
google-isbn,7, at Fri Nov 16 15:08:05 UTC 2018,1582 total (131 in the last 30 days)
google-oauth2-jwt,11, at Thu Jan  2 20:38:53 UTC 2020,5030 total (354 in the last 30 days)
gpolyline,1, at Wed Jul 30 09:43:17 UTC 2014,1976 total (87 in the last 30 days)
graph-core,5, at Thu Feb  4 13:17:13 UTC 2016,5774 total (189 in the last 30 days)
graphite,24, at Sat Jun  8 19:46:42 UTC 2019,10012 total (901 in the last 30 days)
graphs,17, at Sat Feb 24 20:56:02 UTC 2018,11111 total (623 in the last 30 days)
graphviz,48, at Tue Jan 28 15:39:50 UTC 2020,49327 total (1558 in the last 30 days)
graph-wrapper,14, at Fri Jan 25 13:57:44 UTC 2019,11576 total (571 in the last 30 days)
gravatar,10, at Tue Mar  3 16:04:14 UTC 2015,7946 total (346 in the last 30 days)
graylog,1, at Sun Feb 28 20:43:31 UTC 2016,1223 total (70 in the last 30 days)
greskell,12, at Mon Dec 30 09:22:24 UTC 2019,3429 total (392 in the last 30 days)
greskell-core,11, at Mon Dec 30 09:19:56 UTC 2019,3041 total (364 in the last 30 days)
greskell-websocket,5, at Mon Dec 30 09:21:13 UTC 2019,1499 total (166 in the last 30 days)
groom,3, at Wed Apr 19 02:30:01 UTC 2017,7674 total (148 in the last 30 days)
groundhog,29, at Mon Dec 16 00:16:44 UTC 2019,21329 total (955 in the last 30 days)
groundhog-inspector,10, at Mon Dec 16 00:17:34 UTC 2019,4407 total (326 in the last 30 days)
groundhog-mysql,18, at Mon Dec 16 00:18:46 UTC 2019,10032 total (504 in the last 30 days)
groundhog-postgresql,28, at Mon Dec 16 00:18:29 UTC 2019,15774 total (731 in the last 30 days)
groundhog-sqlite,23, at Mon Dec 16 00:17:59 UTC 2019,13673 total (748 in the last 30 days)
groundhog-th,28, at Mon Dec 16 00:17:12 UTC 2019,16528 total (759 in the last 30 days)
group-by-date,5, at Tue Jun  4 16:37:28 UTC 2019,2800 total (178 in the last 30 days)
grouped-list,12, at Sat May 11 19:02:11 UTC 2019,5660 total (342 in the last 30 days)
groups,6, at Wed Nov 22 22:07:48 UTC 2017,35121 total (351 in the last 30 days)
guarded-allocation,1, at Tue Jan 22 11:45:24 UTC 2019,901 total (110 in the last 30 days)
gym-http-api,1, at Tue Jun 12 18:15:18 UTC 2018,1016 total (67 in the last 30 days)
H,3, at Sun Sep  4 19:07:44 UTC 2016,2437 total (135 in the last 30 days)
hackage-db,16, at Sat Sep 21 14:54:36 UTC 2019,13860 total (282 in the last 30 days)
hackage-security,11, at Thu Nov 28 23:36:17 UTC 2019,34515 total (987 in the last 30 days)
haddock-library,16, at Mon Sep 30 16:16:56 UTC 2019,65452 total (1378 in the last 30 days)
hadolint,37, at Thu Nov 21 09:54:03 UTC 2019,11696 total (1180 in the last 30 days)
half,9, at Mon Apr 23 16:09:13 UTC 2018,19438 total (543 in the last 30 days)
hamilton,3, at Wed Mar 21 06:22:52 UTC 2018,1996 total (105 in the last 30 days)
hamtsolo,3, at Sun Mar 18 18:58:11 UTC 2018,1555 total (110 in the last 30 days)
HandsomeSoup,9, at Tue Jun  9 20:16:37 UTC 2015,10332 total (286 in the last 30 days)
hapistrano,38, at Wed Oct 30 23:08:42 UTC 2019,16170 total (1062 in the last 30 days)
happy,26, at Tue Sep  3 08:01:49 UTC 2019,148705 total (1739 in the last 30 days)
hasbolt,25, at Mon Mar  2 08:37:08 UTC 2020,10383 total (962 in the last 30 days)
hashable,33, at Fri May 10 11:23:16 UTC 2019,417269 total (2110 in the last 30 days)
hashable-time,4, at Wed Sep 26 13:19:48 UTC 2018,4469 total (199 in the last 30 days)
hashids,4, at Fri Feb  9 08:28:46 UTC 2018,3332 total (219 in the last 30 days)
hashmap,14, at Wed Jan  3 02:45:02 UTC 2018,12664 total (450 in the last 30 days)
hashtables,26, at Wed Aug  7 21:16:27 UTC 2019,69372 total (1327 in the last 30 days)
haskeline,51, at Sun Dec 29 17:22:16 UTC 2019,96902 total (2054 in the last 30 days)
haskell-gi,33, at Sun Aug  4 11:15:53 UTC 2019,19102 total (1216 in the last 30 days)
haskell-gi-base,36, at Sun Aug  4 11:13:53 UTC 2019,21637 total (1257 in the last 30 days)
haskell-gi-overloading,1, at Sun Jul 30 14:11:46 UTC 2017,5117 total (187 in the last 30 days)
haskell-lexer,3, at Thu Jan 30 18:58:27 UTC 2020,40860 total (521 in the last 30 days)
haskell-lsp,28, at Thu Feb  6 18:48:49 UTC 2020,11209 total (1274 in the last 30 days)
haskell-lsp-types,24, at Tue Feb  4 23:15:52 UTC 2020,9149 total (1099 in the last 30 days)
haskell-names,35, at Sat Nov  2 18:44:18 UTC 2019,27775 total (1191 in the last 30 days)
haskell-spacegoo,2, at Sat Apr  4 21:49:16 UTC 2015,2277 total (82 in the last 30 days)
haskell-src,9, at Sat Nov  9 18:24:02 UTC 2019,29109 total (465 in the last 30 days)
haskell-src-exts,88, at Fri Jan  3 21:30:58 UTC 2020,227569 total (4122 in the last 30 days)
haskell-src-exts-util,8, at Thu Apr 11 20:19:17 UTC 2019,13473 total (577 in the last 30 days)
haskell-src-meta,46, at Mon Nov 25 02:55:37 UTC 2019,55699 total (1559 in the last 30 days)
haskey-btree,5, at Sun May 12 11:43:48 UTC 2019,1985 total (144 in the last 30 days)
haskintex,17, at Sat Aug  5 12:26:31 UTC 2017,10523 total (440 in the last 30 days)
haskoin-core,27, at Sat Feb  8 13:40:44 UTC 2020,7801 total (886 in the last 30 days)
hasql,69, at Wed Jan 22 06:23:03 UTC 2020,35929 total (1845 in the last 30 days)
hasql-optparse-applicative,12, at Sat Jul  6 07:47:06 UTC 2019,4958 total (361 in the last 30 days)
hasql-pool,11, at Tue May 28 06:49:08 UTC 2019,5897 total (379 in the last 30 days)
hasql-transaction,23, at Wed Nov 27 17:34:23 UTC 2019,10113 total (657 in the last 30 days)
hasty-hamiltonian,8, at Wed Mar 14 22:05:04 UTC 2018,4205 total (265 in the last 30 days)
HaTeX,48, at Wed Mar  4 12:27:25 UTC 2020,33525 total (1982 in the last 30 days)
haxl,12, at Thu Jun 20 07:03:20 UTC 2019,7668 total (414 in the last 30 days)
hbeanstalk,5, at Mon Sep 10 00:54:48 UTC 2012,4165 total (136 in the last 30 days)
HCodecs,13, at Fri Feb 21 06:17:55 UTC 2020,14643 total (673 in the last 30 days)
hdaemonize,18, at Mon Nov 11 13:35:58 UTC 2019,13448 total (520 in the last 30 days)
HDBC,24, at Fri Sep 27 18:18:30 UTC 2019,33083 total (896 in the last 30 days)
HDBC-mysql,19, at Sun Nov  6 00:37:38 UTC 2016,15692 total (596 in the last 30 days)
HDBC-session,6, at Thu Jun  7 11:43:58 UTC 2018,5120 total (202 in the last 30 days)
heap,15, at Wed Apr 11 15:14:59 UTC 2018,16248 total (566 in the last 30 days)
heaps,13, at Tue Feb  5 18:38:15 UTC 2019,17596 total (628 in the last 30 days)
hebrew-time,6, at Sun Feb 17 16:00:57 UTC 2019,4622 total (200 in the last 30 days)
hedgehog,15, at Fri Jan 10 12:09:59 UTC 2020,13333 total (788 in the last 30 days)
hedgehog-corpus,1, at Fri Jan 24 09:43:59 UTC 2020,945 total (72 in the last 30 days)
hedgehog-fn,2, at Thu May 16 23:26:00 UTC 2019,1023 total (105 in the last 30 days)
hedis,67, at Mon Dec 16 08:50:28 UTC 2019,40651 total (2289 in the last 30 days)
hedn,14, at Mon Sep 30 09:57:44 UTC 2019,7329 total (176 in the last 30 days)
here,15, at Thu Mar  1 00:37:20 UTC 2018,14044 total (495 in the last 30 days)
heredoc,2, at Mon May  6 23:21:30 UTC 2013,5455 total (170 in the last 30 days)
heterocephalus,15, at Fri Dec 28 15:50:06 UTC 2018,7103 total (490 in the last 30 days)
hex,2, at Mon Oct 10 13:47:19 UTC 2011,16428 total (140 in the last 30 days)
hexml,6, at Mon Sep 10 08:48:21 UTC 2018,3475 total (330 in the last 30 days)
hexml-lens,3, at Fri Aug 18 08:57:21 UTC 2017,2019 total (121 in the last 30 days)
hexpat,45, at Wed Jun 21 23:58:54 UTC 2017,49291 total (1441 in the last 30 days)
hexstring,3, at Tue Apr 21 06:32:20 UTC 2015,3016 total (115 in the last 30 days)
hformat,7, at Thu Sep  6 13:50:31 UTC 2018,7943 total (356 in the last 30 days)
hfsevents,6, at Tue Nov  3 15:34:17 UTC 2015,19131 total (332 in the last 30 days)
hidapi,5, at Tue Aug  7 09:18:15 UTC 2018,3877 total (178 in the last 30 days)
hidden-char,2, at Fri Dec 29 03:17:56 UTC 2017,1792 total (94 in the last 30 days)
hi-file-parser,0, at Sat Jun  8 21:29:07 UTC 2019,1029 total (118 in the last 30 days)
higher-leveldb,15, at Wed Oct  3 12:00:56 UTC 2018,7346 total (485 in the last 30 days)
highlighting-kate,63, at Tue Jan 31 10:38:06 UTC 2017,107586 total (2848 in the last 30 days)
hinfo,2, at Sat Aug 11 00:04:48 UTC 2018,1080 total (133 in the last 30 days)
hinotify,15, at Thu Aug  9 12:01:36 UTC 2018,57096 total (878 in the last 30 days)
hint,35, at Sun Sep 29 19:38:29 UTC 2019,54127 total (1291 in the last 30 days)
hjsmin,37, at Fri Oct 18 22:13:04 UTC 2019,48842 total (1199 in the last 30 days)
hkgr,14, at Sat Feb 29 08:00:21 UTC 2020,1810 total (612 in the last 30 days)
hledger,78, at Mon Mar  2 01:40:21 UTC 2020,45180 total (3307 in the last 30 days)
hledger-iadd,23, at Tue Jan 14 21:27:07 UTC 2020,11601 total (984 in the last 30 days)
hledger-interest,12, at Sun Oct  7 10:15:38 UTC 2018,8250 total (483 in the last 30 days)
hledger-lib,66, at Mon Mar  2 06:07:10 UTC 2020,38567 total (2810 in the last 30 days)
hledger-ui,37, at Mon Mar  2 01:40:22 UTC 2020,17621 total (1563 in the last 30 days)
hledger-web,69, at Mon Mar  2 01:40:24 UTC 2020,39273 total (2930 in the last 30 days)
hlibgit2,30, at Tue Feb  7 15:57:08 UTC 2017,19910 total (968 in the last 30 days)
hlibsass,13, at Fri Feb 21 20:58:37 UTC 2020,7062 total (662 in the last 30 days)
hlint,188, at Sun Feb  9 21:53:45 UTC 2020,198329 total (8080 in the last 30 days)
hmatrix,57, at Sun Jun 30 08:15:15 UTC 2019,52011 total (1863 in the last 30 days)
hmatrix-backprop,8, at Sun Aug 18 07:28:11 UTC 2019,2726 total (217 in the last 30 days)
hmatrix-gsl,8, at Sun Apr 22 13:57:22 UTC 2018,6560 total (297 in the last 30 days)
hmatrix-gsl-stats,36, at Tue Jun 11 02:08:25 UTC 2019,21474 total (1532 in the last 30 days)
hmatrix-morpheus,5, at Sun Jun 10 18:17:17 UTC 2018,2604 total (153 in the last 30 days)
hmatrix-vector-sized,7, at Tue Feb 11 20:48:39 UTC 2020,1772 total (250 in the last 30 days)
hmm-lapack,4, at Fri May 24 05:34:15 UTC 2019,1183 total (101 in the last 30 days)
hmpfr,22, at Tue Jan 16 10:16:19 UTC 2018,13175 total (875 in the last 30 days)
hoauth2,62, at Sat Feb  1 05:43:36 UTC 2020,33349 total (1767 in the last 30 days)
Hoed,15, at Sat Mar 17 06:55:06 UTC 2018,8717 total (511 in the last 30 days)
hoogle,91, at Sat Feb 15 09:48:50 UTC 2020,85088 total (3746 in the last 30 days)
hOpenPGP,80, at Sun Feb 23 15:50:18 UTC 2020,45682 total (4134 in the last 30 days)
hopenpgp-tools,48, at Wed Dec  4 00:42:17 UTC 2019,27018 total (2033 in the last 30 days)
hopenssl,15, at Wed Dec 26 12:10:51 UTC 2018,10550 total (692 in the last 30 days)
hopfli,4, at Sat Jun 17 21:14:15 UTC 2017,3500 total (207 in the last 30 days)
hosc,20, at Wed Dec 19 02:43:58 UTC 2018,22513 total (1083 in the last 30 days)
hostname,0, at Thu May  6 22:36:07 UTC 2010,64675 total (220 in the last 30 days)
hostname-validate,0, at Tue Aug 13 10:45:59 UTC 2013,1294 total (45 in the last 30 days)
hourglass,15, at Fri Aug 24 19:46:48 UTC 2018,81957 total (879 in the last 30 days)
hourglass-orphans,0, at Sat Apr 15 17:54:56 UTC 2017,772 total (50 in the last 30 days)
hp2pretty,10, at Tue Jul 31 23:16:19 UTC 2018,6685 total (356 in the last 30 days)
hpack,64, at Fri Oct 11 13:27:23 UTC 2019,41075 total (2131 in the last 30 days)
hpack-dhall,6, at Sun Mar  3 18:11:16 UTC 2019,2071 total (295 in the last 30 days)
hpc,12, at Wed May  4 10:49:30 UTC 2016,18888 total (527 in the last 30 days)
hquantlib-time,2, at Mon Nov 19 20:30:28 UTC 2018,544 total (36 in the last 30 days)
hreader,7, at Mon Dec 12 12:41:55 UTC 2016,4491 total (266 in the last 30 days)
hreader-lens,3, at Wed May 31 07:50:14 UTC 2017,2040 total (141 in the last 30 days)
hruby,34, at Sat May 18 08:06:41 UTC 2019,17092 total (948 in the last 30 days)
hsass,9, at Sun Nov 25 14:19:55 UTC 2018,5087 total (361 in the last 30 days)
hs-bibutils,19, at Wed Dec 25 07:41:12 UTC 2019,38842 total (899 in the last 30 days)
hsc2hs,7, at Mon Aug 26 07:58:09 UTC 2019,17555 total (806 in the last 30 days)
hschema,1, at Wed Nov 14 15:00:39 UTC 2018,693 total (81 in the last 30 days)
hschema-aeson,1, at Wed Nov 14 15:01:19 UTC 2018,654 total (55 in the last 30 days)
hschema-prettyprinter,1, at Wed Nov 14 15:01:18 UTC 2018,679 total (53 in the last 30 days)
hschema-quickcheck,1, at Wed Nov 14 15:01:01 UTC 2018,612 total (41 in the last 30 days)
hscolour,25, at Thu Nov 30 19:17:00 UTC 2017,107480 total (1068 in the last 30 days)
hsdev,69, at Tue Oct 22 02:43:52 UTC 2019,36812 total (2202 in the last 30 days)
hsdns,12, at Wed Jan 23 10:48:21 UTC 2019,8805 total (536 in the last 30 days)
hsebaysdk,5, at Sat May 14 22:45:34 UTC 2016,3335 total (151 in the last 30 days)
hsemail,17, at Wed Jun 26 11:30:45 UTC 2019,12306 total (519 in the last 30 days)
hset,11, at Thu Oct 29 10:59:06 UTC 2015,6911 total (346 in the last 30 days)
HSet,1, at Thu May 11 17:10:20 UTC 2017,1476 total (60 in the last 30 days)
hsexif,28, at Mon Oct  1 16:16:08 UTC 2018,15295 total (1121 in the last 30 days)
hs-functors,7, at Mon Jan 20 19:57:29 UTC 2020,2439 total (315 in the last 30 days)
hs-GeoIP,2, at Fri Mar 15 21:04:41 UTC 2013,2631 total (87 in the last 30 days)
hsini,10, at Tue Jun  5 08:01:04 UTC 2018,9924 total (311 in the last 30 days)
hsinstall,11, at Sun Jan 12 21:45:57 UTC 2020,4283 total (368 in the last 30 days)
HSlippyMap,15, at Fri May 11 13:42:37 UTC 2018,8338 total (283 in the last 30 days)
hslogger,27, at Mon Oct  7 21:18:38 UTC 2019,81066 total (1226 in the last 30 days)
hslua,36, at Wed Aug 21 05:36:29 UTC 2019,99677 total (1704 in the last 30 days)
hslua-aeson,8, at Mon Sep 24 06:18:39 UTC 2018,3887 total (272 in the last 30 days)
hslua-module-system,3, at Sat May  4 20:14:38 UTC 2019,2973 total (388 in the last 30 days)
hslua-module-text,5, at Sat May  4 20:05:14 UTC 2019,13726 total (645 in the last 30 days)
HsOpenSSL,68, at Fri Sep 13 10:40:24 UTC 2019,62624 total (2570 in the last 30 days)
HsOpenSSL-x509-system,3, at Tue Aug 23 12:54:14 UTC 2016,3143 total (160 in the last 30 days)
hsp,17, at Tue Nov 12 21:25:57 UTC 2013,16027 total (580 in the last 30 days)
hspec,116, at Fri Mar 29 12:56:54 UTC 2019,177704 total (2427 in the last 30 days)
hspec-attoparsec,2, at Sat Mar 21 12:48:13 UTC 2015,2694 total (102 in the last 30 days)
hspec-checkers,2, at Fri Mar 17 04:32:27 UTC 2017,2015 total (110 in the last 30 days)
hspec-contrib,7, at Sun Nov  4 01:38:09 UTC 2018,6258 total (280 in the last 30 days)
hspec-core,44, at Fri Mar 29 12:56:45 UTC 2019,88820 total (1875 in the last 30 days)
hspec-discover,54, at Fri Mar 29 12:56:50 UTC 2019,80052 total (1703 in the last 30 days)
hspec-expectations,20, at Sun Oct 16 04:44:55 UTC 2016,111928 total (900 in the last 30 days)
hspec-expectations-lifted,3, at Fri Mar 31 09:58:45 UTC 2017,2767 total (139 in the last 30 days)
hspec-expectations-pretty-diff,4, at Wed Oct 16 15:39:16 UTC 2019,2449 total (138 in the last 30 days)
