Name,PR,Rank,NormRank,LTS
accelerate-examples,0.010241404532937431,1000,0.3755163349605708,10
accelerate-fft,0.010241404532937431,1000,0.3755163349605708,10
gloss-raster-accelerate,0.010241404532937431,1000,0.3755163349605708,10
lens-accelerate,0.010241404532937431,1000,0.3755163349605708,10
linear-accelerate,0.010241404532937431,1000,0.3755163349605708,10
matrix-market-attoparsec,0.010241404532937431,1000,0.3755163349605708,10
normaldistribution,0.010241404532937431,1000,0.3755163349605708,10
repa-io,0.010241404532937431,1000,0.3755163349605708,10
th-utilities,0.01023685022453656,1001,0.3758918512955314,10
data-has,0.010235714283189746,1002,0.3762673676304919,10
ekg-wai,0.010235714283189746,1002,0.3762673676304919,10
envy,0.010235714283189746,1002,0.3762673676304919,10
monad-metrics,0.010235714283189746,1002,0.3762673676304919,10
raw-strings-qq,0.010235714283189746,1002,0.3762673676304919,10
refined,0.010235714283189746,1002,0.3762673676304919,10
wai-middleware-metrics,0.010235714283189746,1002,0.3762673676304919,10
cmark-gfm,0.010210158647347504,1003,0.3766428839654525,10
doctemplates,0.010210158647347504,1003,0.3766428839654525,10
haddock-library,0.010210158647347504,1003,0.3766428839654525,10
hslua-module-text,0.010210158647347504,1003,0.3766428839654525,10
texmath,0.010210158647347504,1003,0.3766428839654525,10
filecache,0.010201999586876771,1004,0.37701840030041306,10
hruby,0.010201999586876771,1004,0.37701840030041306,10
language-puppet,0.010201999586876771,1004,0.37701840030041306,10
parallel-io,0.010201999586876771,1004,0.37701840030041306,10
pcre-utils,0.010201999586876771,1004,0.37701840030041306,10
ansigraph,0.010190348009875609,1005,0.37739391663537364,10
clock-extras,0.010190348009875609,1005,0.37739391663537364,10
immortal,0.010190348009875609,1005,0.37739391663537364,10
next-ref,0.010190348009875609,1005,0.37739391663537364,10
threads-extras,0.010190348009875609,1005,0.37739391663537364,10
unagi-chan,0.010190348009875609,1005,0.37739391663537364,10
wrecker,0.010190348009875609,1005,0.37739391663537364,10
amazonka-s3,0.01017365375021633,1006,0.3777694329703342,10
monad-unlift-ref,0.01017365375021633,1006,0.3777694329703342,10
stackage-curator,0.01017365375021633,1006,0.3777694329703342,10
annotated-wl-pprint,0.010113780026011552,1007,0.3781449493052948,10
bindings-uname,0.010113780026011552,1007,0.3781449493052948,10
filelock,0.010113780026011552,1007,0.3781449493052948,10
mintty,0.010113780026011552,1007,0.3781449493052948,10
project-template,0.010113780026011552,1007,0.3781449493052948,10
