Name,PR,Rank,NormRank,LTS
tf-random,0.029702683894789847,120,0.060240963855421686,6
tagsoup,0.029229676431861126,121,0.0607429718875502,6
time-locale-compat,0.02921961670654339,122,0.06124497991967871,6
linear,0.029052003622151146,123,0.061746987951807226,6
hourglass,0.028485993244809972,124,0.06224899598393574,6
entropy,0.028262412643761104,125,0.06275100401606426,6
base-prelude,0.02821976109978632,126,0.06325301204819277,6
uuid,0.028141201057873887,127,0.06375502008032129,6
persistent,0.028125186404676396,128,0.0642570281124498,6
streaming-commons,0.02806885330083268,129,0.06475903614457831,6
cpphs,0.0278385711013208,130,0.06526104417670683,6
hashtables,0.027570275063362445,131,0.06576305220883534,6
crypto-cipher-types,0.027553516127661107,132,0.06626506024096386,6
wai-extra,0.027501780681347274,133,0.06676706827309237,6
StateVar,0.02739787976841904,134,0.06726907630522089,6
hmatrix,0.02735400720099279,135,0.0677710843373494,6
base16-bytestring,0.027152288176461422,136,0.06827309236947791,6
bindings-DSL,0.027120457987783016,137,0.06877510040160642,6
regex-tdfa,0.026875365809144725,138,0.06927710843373494,6
hxt-charproperties,0.026615360327726385,139,0.06977911646586345,6
asn1-encoding,0.02658693420081229,140,0.07028112449799197,6
http-media,0.02658335257297406,141,0.07078313253012049,6
regex-posix,0.026430331209272285,142,0.071285140562249,6
connection,0.026214354635712197,143,0.07178714859437751,6
fail,0.02583217944043685,144,0.07228915662650602,6
data-accessor,0.025796571197562106,145,0.07279116465863454,6
fingertree,0.025705481455065286,146,0.07329317269076305,6
generic-deriving,0.025646181279319686,147,0.07379518072289157,6
test-framework,0.025490050605731094,148,0.07429718875502007,6
MonadRandom,0.025460762034401348,149,0.0747991967871486,6
MemoTrie,0.025456976877535408,150,0.07530120481927711,6
web-routes,0.025367683258179997,151,0.07580321285140562,6
tls,0.025134117860685434,152,0.07630522088353414,6
monads-tf,0.025102840990736317,153,0.07680722891566265,6
resource-pool,0.025021654834868255,154,0.07730923694779117,6
haskell-src-meta,0.024996557972320987,155,0.07781124497991967,6
fgl,0.024982988741697965,156,0.0783132530120482,6
lucid,0.024930164442622253,157,0.0788152610441767,6
types-compat,0.024922158641738867,158,0.07931726907630522,6
gtk3,0.024592605057312873,159,0.07981927710843373,6
safecopy,0.024568467463905227,160,0.08032128514056225,6
path-pieces,0.024478792579639752,161,0.08082329317269077,6
cairo,0.024350590621518793,162,0.08132530120481928,6
cookie,0.02415213211479012,163,0.0818273092369478,6
haskell-gi,0.024098780954788363,164,0.0823293172690763,6
haskell-gi-base,0.024098780954788363,164,0.0823293172690763,6
diagrams-lib,0.023937600958374272,165,0.08283132530120482,6
colour,0.023504898819600724,166,0.08333333333333333,6
hspec-core,0.023440238532263926,167,0.08383534136546185,6
data-default-instances-base,0.023305638382315183,168,0.08433734939759036,6
data-default-instances-containers,0.023305638382315183,168,0.08433734939759036,6
data-default-instances-dlist,0.023305638382315183,168,0.08433734939759036,6
data-default-instances-old-locale,0.023305638382315183,168,0.08433734939759036,6
websockets,0.0233010247349482,169,0.08483935742971888,6
happstack-server,0.02324426646393648,170,0.0853413654618474,6
xml,0.02312221409526432,171,0.0858433734939759,6
apiary,0.023111634338565643,172,0.08634538152610442,6
base-unicode-symbols,0.02286147849878726,173,0.08684738955823293,6
ghc-paths,0.022825031402912924,174,0.08734939759036145,6
pipes-parse,0.022709958636518673,175,0.08785140562248996,6
constraints,0.022683894389093517,176,0.08835341365461848,6
